______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1601: Loss: 1.41 | Accuracy: 0.23
[Training] Itteration/Batch: 625/2162: Loss: 2.57 | Accuracy: 0.91
[Training] Itteration/Batch: 650/2162: Loss: 0.86 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2162: Loss: 0.86 | Accuracy: 1.00
[Training] Itteration/Batch: 700/2162: Loss: 1.42 | Accuracy: 0.98
[Training] Itteration/Batch: 725/2162: Loss: 2.44 | Accuracy: 0.90
[Training] Itteration/Batch: 750/2162: Loss: 1.66 | Accuracy: 0.96
[Training] Itteration/Batch: 775/2162: Loss: 2.91 | Accuracy: 0.89
[Training] Itteration/Batch: 800/2162: Loss: 1.08 | Accuracy: 0.98
[Training] Itteration/Batch: 825/2162: Loss: 1.42 | Accuracy: 0.96
[Training] Itteration/Batch: 850/2162: Loss: 1.17 | Accuracy: 0.98
[Training] Itteration/Batch: 875/2162: Loss: 1.76 | Accuracy: 0.96
[Training] Itteration/Batch: 900/2162: Loss: 1.33 | Accuracy: 0.95
[Training] Itteration/Batch: 925/2162: Loss: 1.73 | Accuracy: 0.96
[Training] Itteration/Batch: 950/2162: Loss: 1.42 | Accuracy: 0.96
[Training] Itteration/Batch: 975/2162: Loss: 1.09 | Accuracy: 0.98
[Training] Itteration/Batch: 1000/2162: Loss: 2.10 | Accuracy: 0.92
[Training] Itteration/Batch: 1025/2162: Loss: 0.89 | Accuracy: 0.98
[Training] Itteration/Batch: 1050/2162: Loss: 1.66 | Accuracy: 0.98
[Training] Itteration/Batch: 1075/2162: Loss: 1.20 | Accuracy: 0.95
[Training] Itteration/Batch: 1100/2162: Loss: 2.14 | Accuracy: 0.88
[Training] Itteration/Batch: 1125/2162: Loss: 1.31 | Accuracy: 0.95
[Training] Itteration/Batch: 1150/2162: Loss: 1.77 | Accuracy: 0.96
[Training] Itteration/Batch: 1175/2162: Loss: 0.95 | Accuracy: 0.98
[Training] Itteration/Batch: 1200/2162: Loss: 1.25 | Accuracy: 0.95
[Training] Itteration/Batch: 1225/2162: Loss: 1.21 | Accuracy: 0.98
[Training] Itteration/Batch: 1250/2162: Loss: 0.76 | Accuracy: 1.00
[Training] Itteration/Batch: 1275/2162: Loss: 1.11 | Accuracy: 0.98
[Training] Itteration/Batch: 1300/2162: Loss: 1.19 | Accuracy: 1.00
[Training] Itteration/Batch: 1325/2162: Loss: 1.16 | Accuracy: 0.96
[Training] Itteration/Batch: 1350/2162: Loss: 1.30 | Accuracy: 0.95
[Training] Itteration/Batch: 1375/2162: Loss: 1.35 | Accuracy: 0.85
[Training] Itteration/Batch: 1400/2162: Loss: 1.79 | Accuracy: 0.96
[Training] Itteration/Batch: 1425/2162: Loss: 0.52 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2162: Loss: 1.92 | Accuracy: 0.83
[Training] Itteration/Batch: 1475/2162: Loss: 2.24 | Accuracy: 0.87
[Training] Itteration/Batch: 1500/2162: Loss: 3.25 | Accuracy: 0.90
[Training] Itteration/Batch: 1525/2162: Loss: 0.87 | Accuracy: 0.96
[Training] Itteration/Batch: 1550/2162: Loss: 0.58 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2162: Loss: 1.93 | Accuracy: 0.95
[Training] Itteration/Batch: 1600/2162: Loss: 0.61 | Accuracy: 0.98
[Training] Itteration/Batch: 1625/2162: Loss: 0.87 | Accuracy: 0.98
[Training] Itteration/Batch: 1650/2162: Loss: 0.69 | Accuracy: 0.94
[Training] Itteration/Batch: 1675/2162: Loss: 2.63 | Accuracy: 0.83
[Training] Itteration/Batch: 1700/2162: Loss: 0.60 | Accuracy: 0.96
[Training] Itteration/Batch: 1725/2162: Loss: 1.20 | Accuracy: 0.74
[Training] Itteration/Batch: 1750/2162: Loss: 1.17 | Accuracy: 0.94
[Training] Itteration/Batch: 1775/2162: Loss: 1.90 | Accuracy: 0.89
[Training] Itteration/Batch: 1800/2162: Loss: 1.20 | Accuracy: 0.89
[Training] Itteration/Batch: 1825/2162: Loss: 1.14 | Accuracy: 0.90
[Training] Itteration/Batch: 1850/2162: Loss: 0.52 | Accuracy: 0.98
[Training] Itteration/Batch: 1875/2162: Loss: 0.96 | Accuracy: 0.95
[Training] Itteration/Batch: 1900/2162: Loss: 0.58 | Accuracy: 0.94
[Training] Itteration/Batch: 1925/2162: Loss: 1.69 | Accuracy: 0.92
[Training] Itteration/Batch: 1950/2162: Loss: 0.92 | Accuracy: 0.84
[Training] Itteration/Batch: 1975/2162: Loss: 1.26 | Accuracy: 0.87
[Training] Itteration/Batch: 2000/2162: Loss: 0.54 | Accuracy: 1.00
[Training] Itteration/Batch: 2025/2162: Loss: 1.06 | Accuracy: 0.96
[Training] Itteration/Batch: 2050/2162: Loss: 0.36 | Accuracy: 1.00
[Training] Itteration/Batch: 2075/2162: Loss: 0.63 | Accuracy: 0.92
[Training] Itteration/Batch: 2100/2162: Loss: 0.88 | Accuracy: 0.94
[Training] Itteration/Batch: 2125/2162: Loss: 0.62 | Accuracy: 1.00
[Training] Itteration/Batch: 2150/2162: Loss: 0.56 | Accuracy: 1.00

Epoch 1: Val Bin. F1 Majority 0.3782467544078827 | Val Macro F1 Majority 0.6715658447631034 |             Val Bin F1 Individual 0.3659340739250183 | Val Macro F1 Individual 0.6641200625277058 |             Val Accuracy Majority 0.9335242509841919 | Val Accuracy Individual 0.928842306137085 | Training Loss:1.469488263130188 |             Val Loss 1.065718650817871 | Train Runtime Millis 203445.52420800028 | Val Runtime Millis 35911.32062500401

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/2162: Loss: 0.62 | Accuracy: 0.98
[Training] Itteration/Batch:  25/2162: Loss: 1.14 | Accuracy: 0.98
[Training] Itteration/Batch:  50/2162: Loss: 1.29 | Accuracy: 0.91
[Training] Itteration/Batch:  75/2162: Loss: 0.33 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2162: Loss: 1.01 | Accuracy: 0.96
[Training] Itteration/Batch: 125/2162: Loss: 0.79 | Accuracy: 0.98
[Training] Itteration/Batch: 150/2162: Loss: 1.12 | Accuracy: 0.96
[Training] Itteration/Batch: 175/2162: Loss: 0.38 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2162: Loss: 0.45 | Accuracy: 1.00
[Training] Itteration/Batch: 225/2162: Loss: 1.40 | Accuracy: 0.87
[Training] Itteration/Batch: 250/2162: Loss: 0.62 | Accuracy: 0.92
[Training] Itteration/Batch: 275/2162: Loss: 1.35 | Accuracy: 0.82
[Training] Itteration/Batch: 300/2162: Loss: 0.48 | Accuracy: 0.93
[Training] Itteration/Batch: 325/2162: Loss: 1.75 | Accuracy: 0.90
[Training] Itteration/Batch: 350/2162: Loss: 0.68 | Accuracy: 0.89
[Training] Itteration/Batch: 375/2162: Loss: 0.40 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2162: Loss: 1.16 | Accuracy: 0.85
[Training] Itteration/Batch: 425/2162: Loss: 0.29 | Accuracy: 1.00
[Training] Itteration/Batch: 450/2162: Loss: 0.52 | Accuracy: 0.98
[Training] Itteration/Batch: 475/2162: Loss: 0.69 | Accuracy: 0.92
[Training] Itteration/Batch: 500/2162: Loss: 0.44 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2162: Loss: 1.24 | Accuracy: 0.90
[Training] Itteration/Batch: 550/2162: Loss: 1.84 | Accuracy: 0.93
[Training] Itteration/Batch: 575/2162: Loss: 0.85 | Accuracy: 0.89
[Training] Itteration/Batch: 600/2162: Loss: 0.98 | Accuracy: 0.98
[Training] Itteration/Batch: 625/2162: Loss: 0.54 | Accuracy: 0.98
[Training] Itteration/Batch: 650/2162: Loss: 2.36 | Accuracy: 0.94
[Training] Itteration/Batch: 675/2162: Loss: 0.63 | Accuracy: 0.93
[Training] Itteration/Batch: 700/2162: Loss: 0.66 | Accuracy: 1.00
[Training] Itteration/Batch: 725/2162: Loss: 0.38 | Accuracy: 1.00
[Training] Itteration/Batch: 750/2162: Loss: 1.86 | Accuracy: 0.90
[Training] Itteration/Batch: 775/2162: Loss: 0.32 | Accuracy: 0.98
[Training] Itteration/Batch: 800/2162: Loss: 1.40 | Accuracy: 0.98
[Training] Itteration/Batch: 825/2162: Loss: 1.09 | Accuracy: 0.91
[Training] Itteration/Batch: 850/2162: Loss: 0.96 | Accuracy: 0.95
[Training] Itteration/Batch: 875/2162: Loss: 0.65 | Accuracy: 0.88
[Training] Itteration/Batch: 900/2162: Loss: 0.79 | Accuracy: 0.95
[Training] Itteration/Batch: 925/2162: Loss: 0.70 | Accuracy: 0.95
[Training] Itteration/Batch: 950/2162: Loss: 2.36 | Accuracy: 0.90
[Training] Itteration/Batch: 975/2162: Loss: 0.97 | Accuracy: 0.89
[Training] Itteration/Batch: 1000/2162: Loss: 1.43 | Accuracy: 0.92
[Training] Itteration/Batch: 1025/2162: Loss: 0.57 | Accuracy: 0.93
[Training] Itteration/Batch: 1050/2162: Loss: 0.87 | Accuracy: 0.88
[Training] Itteration/Batch: 1075/2162: Loss: 1.11 | Accuracy: 0.90
[Training] Itteration/Batch: 1100/2162: Loss: 0.71 | Accuracy: 0.93
[Training] Itteration/Batch: 1125/2162: Loss: 0.75 | Accuracy: 0.96
[Training] Itteration/Batch: 1150/2162: Loss: 0.46 | Accuracy: 0.96
[Training] Itteration/Batch: 1175/2162: Loss: 0.79 | Accuracy: 0.98
[Training] Itteration/Batch: 1200/2162: Loss: 0.66 | Accuracy: 0.98
[Training] Itteration/Batch: 1225/2162: Loss: 0.66 | Accuracy: 0.91
[Training] Itteration/Batch: 1250/2162: Loss: 2.64 | Accuracy: 0.93
[Training] Itteration/Batch: 1275/2162: Loss: 1.48 | Accuracy: 0.98
[Training] Itteration/Batch: 1300/2162: Loss: 1.19 | Accuracy: 0.95
[Training] Itteration/Batch: 1325/2162: Loss: 0.97 | Accuracy: 0.90
[Training] Itteration/Batch: 1350/2162: Loss: 1.21 | Accuracy: 0.96
[Training] Itteration/Batch: 1375/2162: Loss: 0.64 | Accuracy: 0.93
[Training] Itteration/Batch: 1400/2162: Loss: 0.71 | Accuracy: 0.98
[Training] Itteration/Batch: 1425/2162: Loss: 0.96 | Accuracy: 0.94
[Training] Itteration/Batch: 1450/2162: Loss: 0.84 | Accuracy: 0.89
[Training] Itteration/Batch: 1475/2162: Loss: 0.31 | Accuracy: 1.00
[Training] Itteration/Batch: 1500/2162: Loss: 0.60 | Accuracy: 0.90
[Training] Itteration/Batch: 1525/2162: Loss: 1.53 | Accuracy: 0.94
[Training] Itteration/Batch: 1550/2162: Loss: 0.97 | Accuracy: 0.93
[Training] Itteration/Batch: 1575/2162: Loss: 1.04 | Accuracy: 0.91
[Training] Itteration/Batch: 1600/2162: Loss: 1.21 | Accuracy: 0.98
[Training] Itteration/Batch: 1625/2162: Loss: 1.48 | Accuracy: 0.90
[Training] Itteration/Batch: 1650/2162: Loss: 1.20 | Accuracy: 0.96
[Training] Itteration/Batch: 1675/2162: Loss: 0.88 | Accuracy: 0.93
[Training] Itteration/Batch: 1700/2162: Loss: 1.09 | Accuracy: 0.89
[Training] Itteration/Batch: 1725/2162: Loss: 0.52 | Accuracy: 0.98
[Training] Itteration/Batch: 1750/2162: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 1775/2162: Loss: 0.91 | Accuracy: 0.85
[Training] Itteration/Batch: 1800/2162: Loss: 0.55 | Accuracy: 0.94
[Training] Itteration/Batch: 1825/2162: Loss: 0.72 | Accuracy: 0.96
[Training] Itteration/Batch: 1850/2162: Loss: 0.62 | Accuracy: 0.98
[Training] Itteration/Batch: 1875/2162: Loss: 0.89 | Accuracy: 0.98
[Training] Itteration/Batch: 1900/2162: Loss: 1.36 | Accuracy: 0.96
[Training] Itteration/Batch: 1925/2162: Loss: 0.90 | Accuracy: 0.98
[Training] Itteration/Batch: 1950/2162: Loss: 0.29 | Accuracy: 1.00
[Training] Itteration/Batch: 1975/2162: Loss: 0.48 | Accuracy: 0.93
[Training] Itteration/Batch: 2000/2162: Loss: 0.36 | Accuracy: 1.00
[Training] Itteration/Batch: 2025/2162: Loss: 0.44 | Accuracy: 1.00
[Training] Itteration/Batch: 2050/2162: Loss: 1.79 | Accuracy: 0.91
[Training] Itteration/Batch: 2075/2162: Loss: 1.26 | Accuracy: 0.93
[Training] Itteration/Batch: 2100/2162: Loss: 0.73 | Accuracy: 0.95
[Training] Itteration/Batch: 2125/2162: Loss: 0.29 | Accuracy: 1.00
[Training] Itteration/Batch: 2150/2162: Loss: 0.88 | Accuracy: 0.88

Epoch 2: Val Bin. F1 Majority 0.4096170961856842 | Val Macro F1 Majority 0.6896874428426312 |             Val Bin F1 Individual 0.39414751529693604 | Val Macro F1 Individual 0.6805834492354166 |             Val Accuracy Majority 0.9424629211425781 | Val Accuracy Individual 0.9374440908432007 | Training Loss:0.9846883416175842 |             Val Loss 0.941996693611145 | Train Runtime Millis 203947.04295299016 | Val Runtime Millis 35955.067214992596

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/2162: Loss: 1.33 | Accuracy: 0.92
[Training] Itteration/Batch:  25/2162: Loss: 0.78 | Accuracy: 0.96
[Training] Itteration/Batch:  50/2162: Loss: 0.66 | Accuracy: 0.96
[Training] Itteration/Batch:  75/2162: Loss: 0.84 | Accuracy: 0.89
[Training] Itteration/Batch: 100/2162: Loss: 1.06 | Accuracy: 0.96
[Training] Itteration/Batch: 125/2162: Loss: 1.84 | Accuracy: 0.89
[Training] Itteration/Batch: 150/2162: Loss: 0.71 | Accuracy: 0.93
[Training] Itteration/Batch: 175/2162: Loss: 0.68 | Accuracy: 0.96
[Training] Itteration/Batch: 200/2162: Loss: 0.79 | Accuracy: 0.91
[Training] Itteration/Batch: 225/2162: Loss: 0.71 | Accuracy: 0.91
[Training] Itteration/Batch: 250/2162: Loss: 0.52 | Accuracy: 0.96
[Training] Itteration/Batch: 275/2162: Loss: 0.35 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2162: Loss: 1.74 | Accuracy: 0.93
[Training] Itteration/Batch: 325/2162: Loss: 0.79 | Accuracy: 0.94
[Training] Itteration/Batch: 350/2162: Loss: 0.50 | Accuracy: 0.96
[Training] Itteration/Batch: 375/2162: Loss: 0.52 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2162: Loss: 2.67 | Accuracy: 0.90
[Training] Itteration/Batch: 425/2162: Loss: 0.63 | Accuracy: 0.87
[Training] Itteration/Batch: 450/2162: Loss: 0.75 | Accuracy: 0.91
[Training] Itteration/Batch: 475/2162: Loss: 0.39 | Accuracy: 0.98
[Training] Itteration/Batch: 500/2162: Loss: 1.26 | Accuracy: 0.94
[Training] Itteration/Batch: 525/2162: Loss: 1.22 | Accuracy: 0.91
[Training] Itteration/Batch: 550/2162: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2162: Loss: 1.42 | Accuracy: 0.95
[Training] Itteration/Batch: 600/2162: Loss: 1.73 | Accuracy: 0.89
[Training] Itteration/Batch: 625/2162: Loss: 0.52 | Accuracy: 0.95
[Training] Itteration/Batch: 650/2162: Loss: 2.89 | Accuracy: 0.91
[Training] Itteration/Batch: 675/2162: Loss: 0.55 | Accuracy: 0.93
[Training] Itteration/Batch: 700/2162: Loss: 1.50 | Accuracy: 0.96
[Training] Itteration/Batch: 725/2162: Loss: 0.59 | Accuracy: 0.90
[Training] Itteration/Batch: 750/2162: Loss: 1.01 | Accuracy: 0.83
[Training] Itteration/Batch: 775/2162: Loss: 1.85 | Accuracy: 0.91
[Training] Itteration/Batch: 800/2162: Loss: 0.98 | Accuracy: 0.88
[Training] Itteration/Batch: 825/2162: Loss: 1.14 | Accuracy: 0.96
[Training] Itteration/Batch: 850/2162: Loss: 0.72 | Accuracy: 0.88
[Training] Itteration/Batch: 875/2162: Loss: 1.67 | Accuracy: 0.91
[Training] Itteration/Batch: 900/2162: Loss: 0.82 | Accuracy: 0.93
[Training] Itteration/Batch: 925/2162: Loss: 0.66 | Accuracy: 0.91
[Training] Itteration/Batch: 950/2162: Loss: 1.17 | Accuracy: 0.95
[Training] Itteration/Batch: 975/2162: Loss: 1.16 | Accuracy: 0.88
[Training] Itteration/Batch: 1000/2162: Loss: 0.89 | Accuracy: 0.85
[Training] Itteration/Batch: 1025/2162: Loss: 0.91 | Accuracy: 0.89
[Training] Itteration/Batch: 1050/2162: Loss: 0.63 | Accuracy: 0.91
[Training] Itteration/Batch: 1075/2162: Loss: 0.32 | Accuracy: 0.95
[Training] Itteration/Batch: 1100/2162: Loss: 0.99 | Accuracy: 0.91
[Training] Itteration/Batch: 1125/2162: Loss: 0.91 | Accuracy: 0.91
[Training] Itteration/Batch: 1150/2162: Loss: 0.40 | Accuracy: 0.89
[Training] Itteration/Batch: 1175/2162: Loss: 1.84 | Accuracy: 0.93
[Training] Itteration/Batch: 1200/2162: Loss: 0.56 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2162: Loss: 0.33 | Accuracy: 0.93
[Training] Itteration/Batch: 1250/2162: Loss: 0.24 | Accuracy: 0.98
[Training] Itteration/Batch: 1275/2162: Loss: 0.71 | Accuracy: 0.93
[Training] Itteration/Batch: 1300/2162: Loss: 0.82 | Accuracy: 0.96
[Training] Itteration/Batch: 1325/2162: Loss: 2.09 | Accuracy: 0.88
[Training] Itteration/Batch: 1350/2162: Loss: 0.96 | Accuracy: 0.83
[Training] Itteration/Batch: 1375/2162: Loss: 0.53 | Accuracy: 0.90
[Training] Itteration/Batch: 1400/2162: Loss: 1.28 | Accuracy: 0.89
[Training] Itteration/Batch: 1425/2162: Loss: 1.45 | Accuracy: 0.95
[Training] Itteration/Batch: 1450/2162: Loss: 0.62 | Accuracy: 0.98
[Training] Itteration/Batch: 1475/2162: Loss: 0.59 | Accuracy: 0.98
[Training] Itteration/Batch: 1500/2162: Loss: 0.49 | Accuracy: 1.00
[Training] Itteration/Batch: 1525/2162: Loss: 0.48 | Accuracy: 0.93
[Training] Itteration/Batch: 1550/2162: Loss: 1.61 | Accuracy: 0.90
[Training] Itteration/Batch: 1575/2162: Loss: 1.57 | Accuracy: 0.91
[Training] Itteration/Batch: 1600/2162: Loss: 0.46 | Accuracy: 0.98
[Training] Itteration/Batch: 1625/2162: Loss: 1.75 | Accuracy: 0.95
[Training] Itteration/Batch: 1650/2162: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 1675/2162: Loss: 0.74 | Accuracy: 0.95
[Training] Itteration/Batch: 1700/2162: Loss: 1.74 | Accuracy: 0.96
[Training] Itteration/Batch: 1725/2162: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 1750/2162: Loss: 1.31 | Accuracy: 0.90
[Training] Itteration/Batch: 1775/2162: Loss: 0.45 | Accuracy: 0.95
[Training] Itteration/Batch: 1800/2162: Loss: 1.44 | Accuracy: 0.88
[Training] Itteration/Batch: 1825/2162: Loss: 0.72 | Accuracy: 0.93
[Training] Itteration/Batch: 1850/2162: Loss: 3.62 | Accuracy: 0.91
[Training] Itteration/Batch: 1875/2162: Loss: 0.56 | Accuracy: 0.98
[Training] Itteration/Batch: 1900/2162: Loss: 1.07 | Accuracy: 0.90
[Training] Itteration/Batch: 1925/2162: Loss: 1.89 | Accuracy: 0.89
[Training] Itteration/Batch: 1950/2162: Loss: 1.11 | Accuracy: 0.93
[Training] Itteration/Batch: 1975/2162: Loss: 0.47 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2162: Loss: 0.79 | Accuracy: 0.98
[Training] Itteration/Batch: 2025/2162: Loss: 0.93 | Accuracy: 0.91
[Training] Itteration/Batch: 2050/2162: Loss: 0.36 | Accuracy: 0.98
[Training] Itteration/Batch: 2075/2162: Loss: 0.99 | Accuracy: 0.98
[Training] Itteration/Batch: 2100/2162: Loss: 0.30 | Accuracy: 0.98
[Training] Itteration/Batch: 2125/2162: Loss: 0.46 | Accuracy: 0.95
[Training] Itteration/Batch: 2150/2162: Loss: 0.47 | Accuracy: 0.93

Epoch 3: Val Bin. F1 Majority 0.4033755362033844 | Val Macro F1 Majority 0.6855174146897052 |             Val Bin F1 Individual 0.3834841549396515 | Val Macro F1 Individual 0.6739705354865069 |             Val Accuracy Majority 0.9386444687843323 | Val Accuracy Individual 0.9327886700630188 | Training Loss:0.8158088326454163 |             Val Loss 0.9715595841407776 | Train Runtime Millis 204886.19093799207 | Val Runtime Millis 35940.16044799355

______________________________	 Running Epoch 4 of 10 	______________________________
[Training] Itteration/Batch:   0/2162: Loss: 1.26 | Accuracy: 0.95
[Training] Itteration/Batch:  25/2162: Loss: 1.39 | Accuracy: 0.95
[Training] Itteration/Batch:  50/2162: Loss: 0.83 | Accuracy: 0.96
[Training] Itteration/Batch:  75/2162: Loss: 0.85 | Accuracy: 0.88
[Training] Itteration/Batch: 100/2162: Loss: 0.43 | Accuracy: 1.00
[Training] Itteration/Batch: 125/2162: Loss: 0.86 | Accuracy: 0.84
[Training] Itteration/Batch: 150/2162: Loss: 0.75 | Accuracy: 0.93
[Training] Itteration/Batch: 175/2162: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2162: Loss: 0.73 | Accuracy: 0.95
[Training] Itteration/Batch: 225/2162: Loss: 0.64 | Accuracy: 0.89
[Training] Itteration/Batch: 250/2162: Loss: 0.54 | Accuracy: 0.98
[Training] Itteration/Batch: 275/2162: Loss: 0.80 | Accuracy: 0.98
[Training] Itteration/Batch: 300/2162: Loss: 0.80 | Accuracy: 0.98
[Training] Itteration/Batch: 325/2162: Loss: 0.42 | Accuracy: 0.98
[Training] Itteration/Batch: 350/2162: Loss: 0.68 | Accuracy: 0.95
[Training] Itteration/Batch: 375/2162: Loss: 0.76 | Accuracy: 0.89
[Training] Itteration/Batch: 400/2162: Loss: 0.57 | Accuracy: 0.93
[Training] Itteration/Batch: 425/2162: Loss: 0.40 | Accuracy: 0.95
[Training] Itteration/Batch: 450/2162: Loss: 0.50 | Accuracy: 0.93
[Training] Itteration/Batch: 475/2162: Loss: 1.11 | Accuracy: 0.90
[Training] Itteration/Batch: 500/2162: Loss: 1.21 | Accuracy: 0.98
[Training] Itteration/Batch: 525/2162: Loss: 0.33 | Accuracy: 1.00
[Training] Itteration/Batch: 550/2162: Loss: 0.55 | Accuracy: 0.96
[Training] Itteration/Batch: 575/2162: Loss: 0.50 | Accuracy: 0.92
[Training] Itteration/Batch: 600/2162: Loss: 0.99 | Accuracy: 0.89
[Training] Itteration/Batch: 625/2162: Loss: 0.63 | Accuracy: 0.96
[Training] Itteration/Batch: 650/2162: Loss: 2.90 | Accuracy: 0.98
[Training] Itteration/Batch: 675/2162: Loss: 0.42 | Accuracy: 0.97
[Training] Itteration/Batch: 700/2162: Loss: 0.59 | Accuracy: 0.89
[Training] Itteration/Batch: 725/2162: Loss: 5.01 | Accuracy: 0.91
[Training] Itteration/Batch: 750/2162: Loss: 0.36 | Accuracy: 0.98
[Training] Itteration/Batch: 775/2162: Loss: 0.49 | Accuracy: 0.93
[Training] Itteration/Batch: 800/2162: Loss: 0.59 | Accuracy: 0.98
[Training] Itteration/Batch: 825/2162: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2162: Loss: 0.29 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2162: Loss: 0.68 | Accuracy: 0.98
[Training] Itteration/Batch: 900/2162: Loss: 0.67 | Accuracy: 0.98
[Training] Itteration/Batch: 925/2162: Loss: 1.03 | Accuracy: 0.96
[Training] Itteration/Batch: 950/2162: Loss: 0.68 | Accuracy: 0.93
[Training] Itteration/Batch: 975/2162: Loss: 0.50 | Accuracy: 0.92
[Training] Itteration/Batch: 1000/2162: Loss: 0.40 | Accuracy: 0.95
[Training] Itteration/Batch: 1025/2162: Loss: 1.18 | Accuracy: 0.86
[Training] Itteration/Batch: 1050/2162: Loss: 1.03 | Accuracy: 0.85
[Training] Itteration/Batch: 1075/2162: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 1100/2162: Loss: 1.43 | Accuracy: 0.94
[Training] Itteration/Batch: 1125/2162: Loss: 1.20 | Accuracy: 0.90
[Training] Itteration/Batch: 1150/2162: Loss: 1.00 | Accuracy: 0.86
[Training] Itteration/Batch: 1175/2162: Loss: 0.23 | Accuracy: 0.98
[Training] Itteration/Batch: 1200/2162: Loss: 0.85 | Accuracy: 0.98
[Training] Itteration/Batch: 1225/2162: Loss: 0.45 | Accuracy: 0.95
[Training] Itteration/Batch: 1250/2162: Loss: 0.64 | Accuracy: 0.93
[Training] Itteration/Batch: 1275/2162: Loss: 0.57 | Accuracy: 0.89
[Training] Itteration/Batch: 1300/2162: Loss: 0.59 | Accuracy: 0.98
[Training] Itteration/Batch: 1325/2162: Loss: 1.03 | Accuracy: 0.89
[Training] Itteration/Batch: 1350/2162: Loss: 0.52 | Accuracy: 0.96
[Training] Itteration/Batch: 1375/2162: Loss: 0.50 | Accuracy: 0.96
[Training] Itteration/Batch: 1400/2162: Loss: 0.26 | Accuracy: 0.98
[Training] Itteration/Batch: 1425/2162: Loss: 0.92 | Accuracy: 0.91
[Training] Itteration/Batch: 1450/2162: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 1475/2162: Loss: 1.61 | Accuracy: 0.94
[Training] Itteration/Batch: 1500/2162: Loss: 1.83 | Accuracy: 0.88
[Training] Itteration/Batch: 1525/2162: Loss: 0.90 | Accuracy: 0.88
[Training] Itteration/Batch: 1550/2162: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2162: Loss: 0.25 | Accuracy: 0.98
[Training] Itteration/Batch: 1600/2162: Loss: 0.49 | Accuracy: 0.98
[Training] Itteration/Batch: 1625/2162: Loss: 0.87 | Accuracy: 0.82
[Training] Itteration/Batch: 1650/2162: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 1675/2162: Loss: 0.36 | Accuracy: 0.95
[Training] Itteration/Batch: 1700/2162: Loss: 1.50 | Accuracy: 0.94
[Training] Itteration/Batch: 1725/2162: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 1750/2162: Loss: 0.75 | Accuracy: 0.95
[Training] Itteration/Batch: 1775/2162: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 1800/2162: Loss: 0.64 | Accuracy: 0.90
[Training] Itteration/Batch: 1825/2162: Loss: 0.56 | Accuracy: 0.98
[Training] Itteration/Batch: 1850/2162: Loss: 0.50 | Accuracy: 0.93
[Training] Itteration/Batch: 1875/2162: Loss: 1.93 | Accuracy: 0.83
[Training] Itteration/Batch: 1900/2162: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 1925/2162: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 1950/2162: Loss: 1.02 | Accuracy: 0.85
[Training] Itteration/Batch: 1975/2162: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2162: Loss: 0.67 | Accuracy: 0.91
[Training] Itteration/Batch: 2025/2162: Loss: 0.40 | Accuracy: 0.93
[Training] Itteration/Batch: 2050/2162: Loss: 1.93 | Accuracy: 0.89
[Training] Itteration/Batch: 2075/2162: Loss: 0.58 | Accuracy: 0.93
[Training] Itteration/Batch: 2100/2162: Loss: 0.28 | Accuracy: 0.98
[Training] Itteration/Batch: 2125/2162: Loss: 0.81 | Accuracy: 0.90
[Training] Itteration/Batch: 2150/2162: Loss: 0.35 | Accuracy: 1.00

